ID_cliente	Data_Compra	Quantia_Compra	Canal_Compra	Categoria_Produto
171	2013-06-06	462.79	Marketplace	Beleza
311	2014-06-03	209.96	Loja Física	Eletrônicos
2602	2015-08-06	702.75	Marketplace	Eletrônicos
268	2014-09-02	1079.05	Marketplace	Esporte
2848	2014-12-01	291.01	Site	Vestuário
641	2014-06-16	2640.52	Loja Física	Eletrônicos
1394	2013-01-28	38.18	Marketplace	Livros
3371	2015-09-24	1047.84	App	Livros
2353	2015-03-20	123.63	Site	Eletrônicos
663	2013-02-02	2148.89	Loja Física	Vestuário
1692	2013-10-25	205.43	Site	Eletrônicos
1003	2015-08-08	35.0	Loja Física	Vestuário
3141	2015-07-01	483.74	Marketplace	Esporte
829	2014-08-27	183.75	Loja Física	Casa e Decoração
34	2015-06-04	2942.56	App	Eletrônicos
1717	2015-09-23	1637.4	Marketplace	Vestuário
2500	2015-12-18	35.14	Loja Física	Casa e Decoração
3102	2015-05-05	450.11	App	Beleza
2457	2013-02-12	651.73	Marketplace	Casa e Decoração
1546	2015-11-06	148.87	App	Esporte
2971	2015-08-18	567.24	Marketplace	Beleza
2926	2015-01-08	408.19	Site	Esporte
722	2013-06-26	2067.76	Site	Vestuário
2118	2013-07-26	244.24	Marketplace	Casa e Decoração
798	2013-04-07	499.67	App	Casa e Decoração
2365	2013-12-24	2518.26	Loja Física	Eletrônicos
1148	2013-08-22	196.74	Site	Beleza
872	2014-11-28	241.92	App	Vestuário
2971	2015-11-22	1892.01	Loja Física	Beleza
2816	2013-08-16	146.58	Loja Física	Esporte
151	2013-08-04	667.73	Site	Casa e Decoração
542	2014-08-22	2182.86	Marketplace	Livros
3023	2013-11-12	341.19	Site	Eletrônicos
2964	2015-06-19	486.34	Loja Física	Vestuário
2931	2015-08-29	122.16	Loja Física	Casa e Decoração
1304	2015-04-30	127.37	Site	Esporte
1493	2014-04-13	586.38	Marketplace	Beleza
3318	2015-11-24	244.54	Loja Física	Beleza
486	2013-01-21	2209.35	Loja Física	Eletrônicos
1152	2015-04-03	295.13	Loja Física	Beleza
2665	2013-11-06	273.68	App	Beleza
1423	2014-09-16	2220.34	App	Eletrônicos
2907	2015-12-17	194.81	Marketplace	Beleza
2256	2015-06-25	218.32	Marketplace	Vestuário
3076	2013-06-22	66.64	Site	Esporte
3477	2014-08-05	87.71	App	Esporte
1167	2013-11-24	18.16	App	Vestuário
2918	2014-09-15	113.08	Loja Física	Livros
210	2015-02-03	927.32	Loja Física	Eletrônicos
2651	2013-09-13	151.16	Loja Física	Beleza
1155	2014-04-29	247.45	Site	Casa e Decoração
999	2013-10-14	2200.18	Site	Eletrônicos
1109	2014-01-30	252.17	Loja Física	Vestuário
2494	2015-04-24	429.45	Site	Beleza
742	2013-06-09	216.18	Marketplace	Casa e Decoração
2048	2015-05-18	498.43	Marketplace	Livros
3408	2013-11-30	68.97	Marketplace	Vestuário
3375	2015-11-18	263.08	Site	Beleza
1670	2013-11-18	284.9	Loja Física	Esporte
2969	2013-08-14	62.63	Loja Física	Esporte
527	2015-01-31	187.22	App	Beleza
100	2013-10-20	113.96	Loja Física	Casa e Decoração
3096	2014-03-18	712.62	Loja Física	Eletrônicos
1921	2013-05-19	265.02	App	Esporte
1589	2014-11-23	120.48	Site	Vestuário
1781	2015-08-02	2332.7	Site	Livros
1106	2015-04-19	224.26	App	Esporte
165	2015-06-27	381.16	Site	Livros
96	2014-09-25	90.74	Loja Física	Vestuário
3332	2013-04-19	288.47	Marketplace	Esporte
3119	2013-09-04	346.21	Loja Física	Casa e Decoração
2768	2014-05-18	423.36	Marketplace	Eletrônicos
2842	2014-10-19	230.81	Loja Física	Casa e Decoração
1540	2015-04-30	36.5	Marketplace	Casa e Decoração
301	2013-07-23	293.8	Site	Casa e Decoração
2707	2013-11-12	188.06	Site	Eletrônicos
2149	2014-10-29	78.99	App	Beleza
322	2013-10-19	1355.9	Marketplace	Eletrônicos
187	2014-05-06	388.46	Marketplace	Esporte
2634	2015-02-28	286.33	App	Beleza
1940	2013-05-15	80.36	Site	Eletrônicos
912	2013-07-27	160.84	Site	Casa e Decoração
2000	2015-07-03	26.33	Site	Vestuário
1307	2013-12-11	241.15	Marketplace	Esporte
1584	2013-01-03	124.71	App	Livros
3403	2013-01-02	23.12	App	Esporte
851	2015-02-18	499.66	Site	Esporte
2947	2014-07-31	70.47	Loja Física	Casa e Decoração
297	2013-09-09	127.12	App	Beleza
726	2015-10-31	2880.77	App	Livros
885	2015-07-17	172.86	App	Casa e Decoração
726	2014-11-04	244.45	Loja Física	Esporte
1684	2013-01-20	2083.58	Marketplace	Beleza
1872	2013-06-08	1708.22	Marketplace	Livros
404	2015-02-10	422.36	Site	Livros
3446	2013-09-13	258.21	Marketplace	Eletrônicos
762	2013-02-10	234.77	App	Vestuário
300	2014-09-13	413.79	Marketplace	Casa e Decoração
129	2015-10-07	457.03	Site	Eletrônicos
677	2015-03-23	59.96	Marketplace	Vestuário
1937	2013-12-26	79.41	Loja Física	Vestuário
878	2014-04-12	446.45	App	Vestuário
2963	2013-02-17	496.38	App	Livros
1959	2015-07-19	15.26	Loja Física	Casa e Decoração
1529	2015-04-14	51.99	Marketplace	Beleza
1258	2013-03-31	268.63	App	Beleza
1846	2014-10-10	52.32	Loja Física	Esporte
2848	2014-04-08	294.09	Loja Física	Vestuário
678	2014-11-06	189.86	Loja Física	Eletrônicos
1689	2013-02-19	189.98	App	Casa e Decoração
842	2015-08-28	94.36	Loja Física	Casa e Decoração
1825	2014-04-30	474.6	Marketplace	Eletrônicos
2186	2013-09-13	88.49	Loja Física	Beleza
1055	2013-05-14	2391.41	Marketplace	Eletrônicos
1004	2015-06-04	384.21	Loja Física	Casa e Decoração
2966	2015-04-03	468.32	Site	Esporte
2769	2013-01-22	254.04	Marketplace	Esporte
2170	2014-11-27	342.91	Loja Física	Beleza
1819	2014-01-30	98.6	Loja Física	Esporte
2773	2014-02-01	2732.24	App	Casa e Decoração
1493	2015-06-30	720.59	Loja Física	Eletrônicos
427	2015-06-12	168.54	App	Casa e Decoração
2048	2013-10-26	116.33	App	Casa e Decoração
1293	2013-01-17	1649.51	Site	Eletrônicos
806	2013-04-22	71.98	Site	Livros
3162	2013-05-21	203.7	Marketplace	Esporte
2430	2014-11-19	1925.09	Site	Eletrônicos
1594	2013-03-28	163.9	Site	Livros
787	2014-03-13	869.25	App	Livros
1322	2015-03-31	132.91	App	Eletrônicos
244	2013-03-03	299.61	Marketplace	Vestuário
2199	2015-01-08	322.93	Site	Casa e Decoração
592	2014-06-21	112.04	Site	Vestuário
677	2013-12-27	257.58	Loja Física	Livros
451	2013-08-16	202.27	Marketplace	Vestuário
1294	2015-02-02	208.45	Marketplace	Livros
221	2013-10-23	2671.62	Site	Vestuário
1847	2015-02-06	57.92	Site	Eletrônicos
2680	2014-01-23	260.7	Site	Casa e Decoração
842	2014-07-28	265.67	Marketplace	Vestuário
2551	2015-08-22	405.95	Site	Esporte
1367	2015-11-09	218.42	Site	Casa e Decoração
2495	2015-12-13	362.53	Marketplace	Beleza
908	2015-04-02	202.29	Loja Física	Vestuário
755	2014-02-20	1465.82	Site	Casa e Decoração
1498	2015-02-12	184.27	App	Casa e Decoração
1936	2013-10-03	2304.54	App	Vestuário
2048	2015-08-11	280.52	Marketplace	Beleza
1529	2015-01-23	123.61	Marketplace	Eletrônicos
617	2014-04-24	101.72	Loja Física	Casa e Decoração
2949	2015-11-17	1730.63	App	Vestuário
322	2013-05-27	1208.66	App	Vestuário
2361	2014-05-28	111.73	App	Vestuário
2487	2013-10-10	499.28	App	Eletrônicos
2713	2014-08-01	420.04	Marketplace	Beleza
2891	2013-01-25	1521.61	Site	Beleza
778	2014-03-06	263.5	Marketplace	Livros
2874	2014-11-29	243.82	Site	Beleza
2713	2015-05-06	144.31	Loja Física	Casa e Decoração
460	2013-09-20	56.25	Marketplace	Livros
2930	2014-11-27	151.47	Marketplace	Livros
1872	2014-10-30	1843.47	Loja Física	Vestuário
527	2014-11-08	305.69	Marketplace	Beleza
711	2015-03-12	47.2	Marketplace	Eletrônicos
1113	2015-07-14	202.53	Site	Eletrônicos
2361	2013-12-30	38.66	Marketplace	Eletrônicos
647	2013-05-23	460.11	Site	Vestuário
972	2015-12-10	24.45	Loja Física	Vestuário
1108	2015-04-22	1295.09	Site	Esporte
1480	2013-05-21	135.03	Site	Vestuário
3023	2014-09-27	244.49	Marketplace	Vestuário
2108	2014-09-28	188.62	Marketplace	Casa e Decoração
700	2013-10-20	75.17	Site	Esporte
1114	2015-10-03	77.13	Loja Física	Casa e Decoração
2267	2015-07-24	123.63	App	Beleza
2145	2013-12-25	142.06	Marketplace	Beleza
1355	2014-01-11	218.6	Loja Física	Vestuário
3091	2013-11-20	966.57	App	Livros
3192	2014-03-21	458.93	Loja Física	Casa e Decoração
255	2013-08-04	1612.31	Marketplace	Beleza
564	2014-03-01	83.32	Loja Física	Livros
2442	2015-08-04	66.46	Site	Beleza
133	2014-05-29	101.61	App	Livros
2627	2015-09-20	1491.8	Site	Livros
3308	2013-10-15	157.11	Site	Vestuário
2939	2013-07-25	696.26	Marketplace	Vestuário
256	2013-01-23	2096.67	App	Vestuário
748	2013-03-12	271.03	Marketplace	Livros
171	2015-12-07	338.46	Loja Física	Beleza
2420	2015-06-29	44.15	Marketplace	Vestuário
3236	2015-02-07	2744.52	Loja Física	Beleza
100	2013-01-30	201.7	Loja Física	Vestuário
3349	2013-07-17	408.62	Site	Livros
568	2015-05-02	1635.0	App	Esporte
2190	2014-03-01	2816.12	Marketplace	Eletrônicos
793	2013-08-05	210.46	Marketplace	Livros
1067	2015-03-09	87.45	App	Livros
2179	2013-03-31	48.18	App	Esporte
1761	2013-07-28	222.38	Site	Casa e Decoração
3350	2014-10-27	2947.96	Site	Casa e Decoração
596	2014-10-14	490.11	Loja Física	Casa e Decoração
72	2015-07-09	222.07	Site	Esporte
2053	2013-01-28	851.3	Loja Física	Casa e Decoração
804	2015-05-28	2320.29	Loja Física	Vestuário
1313	2014-08-31	140.91	Loja Física	Vestuário
3216	2015-06-28	2269.92	App	Casa e Decoração
2255	2013-03-23	85.32	App	Eletrônicos
784	2014-11-10	61.27	Loja Física	Livros
3465	2014-04-01	1902.58	App	Vestuário
1561	2013-01-13	47.45	Site	Eletrônicos
2207	2013-10-17	472.22	Site	Esporte
1930	2014-02-23	93.8	Marketplace	Casa e Decoração
558	2014-02-09	885.79	Site	Casa e Decoração
953	2015-07-08	2909.63	Marketplace	Eletrônicos
3313	2015-01-07	137.53	Marketplace	Beleza
1781	2015-06-07	2328.91	Marketplace	Eletrônicos
2678	2015-05-26	2591.32	App	Esporte
1871	2013-12-26	99.47	Marketplace	Casa e Decoração
1319	2015-09-12	24.71	Marketplace	Vestuário
533	2014-01-24	31.13	App	Beleza
1431	2015-05-02	283.88	App	Beleza
1724	2013-05-26	1344.61	Loja Física	Beleza
3245	2013-11-29	137.4	App	Livros
1201	2015-09-28	201.44	Loja Física	Livros
1358	2015-05-19	228.63	Loja Física	Casa e Decoração
2199	2013-02-27	2152.92	App	Esporte
1601	2013-10-29	164.43	Site	Eletrônicos
370	2013-07-09	339.98	Marketplace	Livros
2052	2013-06-14	283.34	Marketplace	Vestuário
2914	2014-06-02	216.8	Marketplace	Esporte
1030	2015-04-23	116.58	Loja Física	Eletrônicos
2214	2014-12-07	249.84	Site	Livros
1413	2014-09-23	15.87	Marketplace	Eletrônicos
320	2015-05-06	286.23	Marketplace	Vestuário
600	2014-01-17	366.82	Site	Esporte
3302	2015-07-12	91.56	Site	Eletrônicos
2628	2014-01-28	926.19	Marketplace	Beleza
2190	2013-08-12	2631.41	App	Eletrônicos
1330	2014-07-21	47.35	Site	Beleza
1712	2013-07-26	32.57	Loja Física	Livros
2042	2013-03-27	93.58	Loja Física	Beleza
2106	2014-06-29	469.46	App	Esporte
1513	2015-01-30	214.1	App	Vestuário
3274	2015-03-28	66.09	App	Casa e Decoração
2842	2013-01-07	255.61	Site	Eletrônicos
2102	2015-12-23	105.46	Site	Casa e Decoração
1586	2015-09-01	84.51	Loja Física	Livros
3345	2014-10-22	17.25	Loja Física	Livros
1106	2015-06-29	155.1	Loja Física	Casa e Decoração
1505	2015-09-03	296.46	Loja Física	Livros
1355	2014-02-04	222.22	Loja Física	Vestuário
1756	2013-06-28	185.61	Marketplace	Vestuário
3117	2013-08-25	160.19	Site	Vestuário
578	2013-07-03	29.24	Loja Física	Vestuário
3236	2014-10-31	2727.42	Site	Livros
871	2015-09-03	286.91	Site	Esporte
2204	2015-10-05	453.24	Site	Esporte
2695	2013-05-13	101.94	Marketplace	Livros
2242	2015-06-14	2463.65	Loja Física	Casa e Decoração
286	2013-07-02	203.11	Site	Livros
3279	2015-01-24	32.2	Marketplace	Esporte
2589	2014-09-29	46.71	Marketplace	Beleza
1077	2015-01-18	245.33	Site	Esporte
2316	2014-03-31	97.96	Marketplace	Casa e Decoração
486	2014-08-31	2544.21	Marketplace	Vestuário
2100	2013-10-26	386.18	Loja Física	Esporte
1078	2015-10-26	297.39	Marketplace	Livros
2912	2015-10-11	181.17	Loja Física	Casa e Decoração
525	2014-03-08	258.98	Site	Livros
2585	2014-01-02	2598.98	App	Livros
3177	2013-11-23	495.98	App	Beleza
2370	2014-12-15	2321.6	App	Casa e Decoração
2453	2014-02-04	219.3	Loja Física	Vestuário
1097	2013-04-21	259.45	Marketplace	Livros
558	2013-10-09	1437.27	Site	Vestuário
752	2014-02-05	2258.89	Loja Física	Livros
2765	2013-10-30	1254.36	Site	Eletrônicos
316	2015-08-29	130.83	App	Esporte
1530	2013-11-01	1955.52	Loja Física	Eletrônicos
824	2015-09-28	111.73	Site	Livros
2621	2013-07-03	2377.65	Marketplace	Casa e Decoração
2204	2015-07-01	1228.5	Loja Física	Eletrônicos
1724	2015-11-10	829.82	Marketplace	Casa e Decoração
2435	2013-07-13	244.47	Marketplace	Livros
2467	2014-09-04	1799.98	Loja Física	Livros
3162	2014-01-14	232.4	Marketplace	Esporte
2887	2015-12-22	1567.98	Loja Física	Vestuário
3371	2013-08-29	705.86	Site	Eletrônicos
1944	2014-10-06	544.53	Site	Livros
553	2014-06-10	129.95	Loja Física	Esporte
999	2013-12-18	1384.54	Loja Física	Vestuário
1002	2015-11-30	274.25	Marketplace	Vestuário
2027	2014-10-03	171.12	App	Esporte
1872	2014-03-06	2126.2	Loja Física	Vestuário
129	2013-10-18	184.87	Site	Esporte
1937	2015-01-06	174.83	Marketplace	Eletrônicos
1934	2014-06-18	66.54	Marketplace	Beleza
268	2014-06-05	2094.27	Site	Esporte
708	2014-07-06	298.75	Site	Livros
1303	2015-11-14	193.34	Site	Casa e Decoração
3478	2015-06-08	1261.04	Site	Eletrônicos
915	2015-12-25	59.7	Loja Física	Casa e Decoração
2241	2015-01-14	459.16	Site	Vestuário
926	2013-07-20	65.92	Marketplace	Eletrônicos
2755	2013-09-10	692.05	App	Esporte
2891	2015-09-30	467.51	App	Esporte
919	2013-07-22	272.07	Marketplace	Vestuário
1188	2015-12-25	298.25	Marketplace	Beleza
2070	2014-06-15	226.59	Site	Livros
419	2015-02-15	183.24	App	Livros
2735	2015-05-07	220.83	App	Beleza
1768	2014-07-19	2867.33	Site	Casa e Decoração
2212	2013-06-28	285.81	App	Eletrônicos
2207	2013-06-07	378.48	Site	Esporte
201	2014-08-09	1751.65	Loja Física	Beleza
2365	2013-10-07	1543.04	Loja Física	Beleza
58	2014-01-25	275.94	Marketplace	Livros
1859	2014-12-08	159.9	Loja Física	Esporte
1577	2013-12-12	212.12	Site	Vestuário
252	2013-10-01	168.69	Marketplace	Beleza
1339	2015-02-04	291.83	Site	Esporte
2967	2013-08-30	1012.18	App	Vestuário
12	2015-03-18	44.36	Loja Física	Beleza
3100	2015-09-27	45.52	Marketplace	Casa e Decoração
999	2013-08-08	214.43	Site	Beleza
1230	2013-07-27	243.86	Site	Beleza
404	2015-09-26	53.11	App	Vestuário
1661	2015-02-06	1038.0	Site	Esporte
2868	2013-08-11	495.22	Marketplace	Vestuário
469	2015-06-08	31.57	Site	Eletrônicos
658	2013-03-24	66.09	App	Eletrônicos
549	2014-02-12	286.06	App	Eletrônicos
1493	2015-10-12	2439.5	App	Beleza
1768	2015-03-08	567.97	Loja Física	Vestuário
537	2015-10-22	16.84	Loja Física	Livros
2914	2015-05-30	293.64	Marketplace	Beleza
968	2015-09-23	87.18	Site	Livros
1802	2014-05-26	105.91	App	Livros
842	2015-05-29	83.57	Loja Física	Livros
2568	2014-01-07	80.94	Site	Vestuário
389	2015-04-02	67.26	Site	Beleza
72	2014-02-13	90.92	Marketplace	Esporte
1026	2014-04-19	149.8	Loja Física	Esporte
1502	2013-04-16	1052.01	App	Casa e Decoração
2494	2014-05-21	1095.55	Loja Física	Eletrônicos
187	2014-10-21	145.39	Loja Física	Beleza
641	2015-10-04	1218.03	Loja Física	Livros
56	2013-09-24	119.43	App	Livros
2742	2015-12-20	193.27	App	Vestuário
2049	2013-06-28	134.77	Loja Física	Eletrônicos
2052	2014-01-26	136.82	Loja Física	Eletrônicos
3278	2014-12-04	111.4	Site	Esporte
2522	2013-03-31	64.51	App	Esporte
3415	2015-01-20	151.09	Marketplace	Eletrônicos
1706	2015-12-09	2807.73	Loja Física	Vestuário
2092	2013-09-22	1011.04	Loja Física	Livros
663	2015-03-26	1586.07	Loja Física	Vestuário
1546	2015-11-10	222.87	Marketplace	Esporte
920	2014-01-12	30.97	Loja Física	Esporte
1601	2015-12-12	166.48	App	Livros
909	2013-09-01	38.1	Site	Casa e Decoração
134	2013-10-31	473.92	Site	Casa e Decoração
3041	2013-04-16	203.45	Site	Esporte
368	2014-12-13	200.82	App	Eletrônicos
3294	2014-06-25	374.94	App	Casa e Decoração
3453	2013-01-22	420.77	App	Vestuário
863	2013-02-02	175.09	Loja Física	Livros
2621	2015-02-22	2847.84	Site	Beleza
756	2014-07-05	85.06	Marketplace	Vestuário
1571	2015-06-08	1232.19	Loja Física	Beleza
631	2014-01-14	2483.67	Marketplace	Livros
623	2014-08-01	17.84	Site	Beleza
2410	2014-01-20	48.75	Site	Beleza
3163	2015-04-05	57.06	Loja Física	Esporte
323	2015-02-26	35.59	Loja Física	Vestuário
844	2013-06-21	170.45	Loja Física	Eletrônicos
3346	2013-08-06	176.44	Loja Física	Vestuário
464	2015-06-29	125.09	Marketplace	Vestuário
831	2014-07-02	332.37	Loja Física	Eletrônicos
1903	2013-07-30	280.19	Site	Eletrônicos
3176	2013-02-19	45.6	App	Livros
957	2015-02-27	107.71	Loja Física	Beleza
574	2013-08-14	828.66	App	Casa e Decoração
255	2014-11-15	531.38	Loja Física	Eletrônicos
2112	2013-12-31	145.73	Site	Livros
1500	2014-09-10	198.68	Loja Física	Casa e Decoração
3192	2015-01-26	469.8	Loja Física	Eletrônicos
2994	2013-11-01	2377.8	Site	Beleza
1571	2015-09-07	2481.02	Marketplace	Livros
944	2013-07-05	117.22	Marketplace	Casa e Decoração
1076	2015-05-19	266.58	App	Vestuário
2828	2014-05-19	1272.92	Marketplace	Esporte
1863	2014-04-17	66.92	Marketplace	Esporte
2028	2014-03-26	2168.66	Loja Física	Vestuário
3479	2013-02-05	127.85	Site	Eletrônicos
210	2014-12-17	1210.4	Site	Casa e Decoração
1620	2015-05-13	878.99	Loja Física	Livros
454	2013-10-21	65.96	Marketplace	Casa e Decoração
196	2013-08-06	348.24	Site	Eletrônicos
495	2013-10-17	25.66	Marketplace	Vestuário
2689	2015-08-21	230.76	App	Beleza
1459	2014-11-22	149.87	Loja Física	Casa e Decoração
353	2013-05-03	446.52	Site	Esporte
549	2015-03-23	254.82	Marketplace	Esporte
2494	2014-06-13	2773.62	Site	Beleza
3241	2014-07-11	487.91	Site	Livros
730	2013-04-25	89.1	Loja Física	Livros
1651	2014-10-04	206.23	Marketplace	Vestuário
198	2015-01-31	102.3	Loja Física	Eletrônicos
256	2014-11-19	278.54	Loja Física	Eletrônicos
730	2013-01-23	234.26	Site	Livros
3236	2014-05-08	953.67	Loja Física	Esporte
3457	2015-09-18	42.33	App	Eletrônicos
3438	2014-08-02	481.43	App	Beleza
2545	2013-09-23	2167.44	Marketplace	Livros
1775	2015-10-26	413.37	Marketplace	Beleza
2052	2013-03-18	180.55	Marketplace	Eletrônicos
3089	2013-07-11	287.26	Site	Livros
2286	2013-11-26	298.22	App	Beleza
2765	2014-11-26	1014.36	Marketplace	Eletrônicos
3098	2015-03-05	869.51	Loja Física	Vestuário
1994	2015-10-16	56.3	App	Esporte
3013	2013-06-28	164.71	Site	Casa e Decoração
554	2014-07-28	185.66	Loja Física	Vestuário
2493	2015-08-02	166.07	App	Beleza
2275	2013-10-15	2831.52	Marketplace	Eletrônicos
1270	2014-08-11	69.13	Site	Beleza
1287	2014-10-05	218.16	Marketplace	Casa e Decoração
3068	2013-03-29	98.78	Site	Livros
2891	2013-01-17	632.77	Marketplace	Vestuário
2007	2013-05-30	150.37	Loja Física	Casa e Decoração
1635	2015-08-11	505.53	Loja Física	Beleza
2707	2014-02-13	230.68	App	Esporte
1717	2015-09-03	520.11	Site	Beleza
486	2014-03-14	1096.52	Marketplace	Eletrônicos
3254	2015-01-11	121.59	Site	Eletrônicos
727	2013-02-16	287.21	App	Casa e Decoração
2212	2013-06-21	68.27	Loja Física	Casa e Decoração
3042	2015-07-14	265.25	App	Vestuário
2916	2013-07-09	2705.88	App	Vestuário
691	2015-05-09	160.04	Site	Livros
1539	2015-03-08	126.11	Site	Eletrônicos
2536	2013-10-24	117.41	App	Eletrônicos
521	2015-07-29	2814.69	App	Eletrônicos
2781	2015-04-13	935.85	Marketplace	Vestuário
2207	2013-07-19	66.42	Site	Beleza
2453	2013-12-07	192.25	Site	Vestuário
3400	2013-01-30	129.97	App	Casa e Decoração
1768	2013-09-13	2158.09	Marketplace	Beleza
1456	2014-12-23	2518.92	App	Eletrônicos
3227	2015-07-29	72.83	Site	Esporte
1536	2014-08-07	129.09	Marketplace	Livros
952	2013-07-23	2987.02	Loja Física	Eletrônicos
2274	2015-04-23	29.0	Loja Física	Livros
1565	2013-03-08	2069.59	Site	Vestuário
2730	2015-02-20	30.46	Loja Física	Casa e Decoração
3373	2015-08-09	141.49	Marketplace	Eletrônicos
3268	2014-04-04	167.04	App	Casa e Decoração
2939	2015-04-30	2085.24	Marketplace	Eletrônicos
61	2013-11-11	2413.43	App	Casa e Decoração
578	2015-05-31	47.65	Site	Esporte
2260	2013-04-16	123.18	Site	Livros
1378	2013-12-22	1328.73	Site	Beleza
788	2013-09-16	83.07	Marketplace	Livros
3193	2013-11-22	286.15	Loja Física	Eletrônicos
1542	2013-11-10	18.76	Loja Física	Esporte
1348	2013-09-25	2953.56	App	Vestuário
820	2014-03-31	110.17	Site	Livros
2746	2015-02-14	396.68	App	Eletrônicos
3253	2013-02-17	1987.48	Loja Física	Eletrônicos
1614	2013-09-09	58.91	Site	Eletrônicos
256	2015-01-11	2755.61	Loja Física	Beleza
